Tensegrity Inverse Kinematics Results
Parameters:
Dimensionality, Timestamp, Nodes, Cables, Bars, Computation Method
2, 04-Dec-2018_17-17-07, 8, 4, 6, rigid body
Inputs: row = timestep and col = cable no.
0.23422,0.68384,2.0318,0.021036
0.23394,0.68296,2.0316,0.021052
0.23365,0.68207,2.0313,0.021069
0.23337,0.68119,2.0311,0.021085
0.23309,0.6803,2.0308,0.021102
0.23281,0.67941,2.0306,0.021118
0.23252,0.67853,2.0303,0.021135
0.23224,0.67764,2.03,0.021151
0.23196,0.67675,2.0298,0.021168
0.23168,0.67586,2.0295,0.021184
0.23139,0.67498,2.0293,0.021201
0.23111,0.67409,2.029,0.021217
0.23083,0.6732,2.0288,0.021234
0.23055,0.67231,2.0285,0.021251
0.23026,0.67142,2.0283,0.021267
0.22998,0.67053,2.028,0.021283
0.2297,0.66964,2.0277,0.0213
0.22942,0.66874,2.0275,0.021316
0.22914,0.66785,2.0272,0.021333
0.22885,0.66696,2.027,0.021349
0.22857,0.66607,2.0267,0.021366
0.22829,0.66518,2.0264,0.021382
0.22801,0.66428,2.0262,0.021399
0.22772,0.66339,2.0259,0.021415
0.22744,0.6625,2.0257,0.021432
0.22716,0.6616,2.0254,0.021448
0.22688,0.66071,2.0251,0.021465
0.2266,0.65981,2.0249,0.021481
0.22631,0.65892,2.0246,0.021497
0.22603,0.65802,2.0244,0.021514
0.22575,0.65712,2.0241,0.02153
0.22547,0.65623,2.0238,0.021547
0.22519,0.65533,2.0236,0.021563
0.2249,0.65443,2.0233,0.021579
0.22462,0.65354,2.0231,0.021596
0.22434,0.65264,2.0228,0.021612
0.22406,0.65174,2.0225,0.021629
0.22377,0.65084,2.0223,0.021645
0.22349,0.64994,2.022,0.021661
0.22321,0.64904,2.0217,0.021678
0.22293,0.64814,2.0215,0.021694
0.22265,0.64724,2.0212,0.021711
0.22236,0.64634,2.0209,0.021727
0.22208,0.64544,2.0207,0.021743
0.2218,0.64454,2.0204,0.02176
0.22152,0.64364,2.0202,0.021776
0.22124,0.64273,2.0199,0.021792
0.22095,0.64183,2.0196,0.021809
0.22067,0.64093,2.0194,0.021825
0.22039,0.64002,2.0191,0.021841
0.22011,0.63912,2.0188,0.021858
0.21983,0.63822,2.0186,0.021874
0.21954,0.63731,2.0183,0.02189
0.21926,0.63641,2.018,0.021906
0.21898,0.6355,2.0177,0.021923
0.2187,0.6346,2.0175,0.021939
0.21842,0.63369,2.0172,0.021955
0.21813,0.63278,2.0169,0.021972
0.21785,0.63188,2.0167,0.021988
0.21757,0.63097,2.0164,0.022004
0.21729,0.63006,2.0161,0.02202
0.21701,0.62915,2.0159,0.022037
0.21673,0.62825,2.0156,0.022053
0.21644,0.62734,2.0153,0.022069
0.21616,0.62643,2.0151,0.022085
0.21588,0.62552,2.0148,0.022102
0.2156,0.62461,2.0145,0.022118
0.21531,0.6237,2.0142,0.022134
0.21503,0.62279,2.014,0.02215
0.21475,0.62188,2.0137,0.022167
0.21447,0.62097,2.0134,0.022183
0.21419,0.62006,2.0131,0.022199
0.2139,0.61914,2.0129,0.022215
0.21362,0.61823,2.0126,0.022231
0.21334,0.61732,2.0123,0.022248
0.21306,0.6164,2.0121,0.022264
0.21278,0.61549,2.0118,0.02228
0.21249,0.61458,2.0115,0.022296
0.21221,0.61366,2.0112,0.022312
0.21193,0.61275,2.011,0.022328
0.21165,0.61183,2.0107,0.022345
0.21137,0.61092,2.0104,0.022361
0.21108,0.61,2.0101,0.022377
0.2108,0.60909,2.0098,0.022393
0.21052,0.60817,2.0096,0.022409
0.21024,0.60725,2.0093,0.022425
0.20995,0.60633,2.009,0.022441
0.20967,0.60542,2.0087,0.022458
0.20939,0.6045,2.0085,0.022474
0.20911,0.60358,2.0082,0.02249
0.20883,0.60266,2.0079,0.022506
0.20854,0.60174,2.0076,0.022522
0.20826,0.60082,2.0073,0.022538
0.20798,0.5999,2.0071,0.022554
0.2077,0.59898,2.0068,0.02257
0.20741,0.59806,2.0065,0.022586
0.20713,0.59714,2.0062,0.022602
0.20685,0.59622,2.0059,0.022619
0.20657,0.5953,2.0057,0.022635
