Tensegrity Inverse Kinematics Results
Parameters:
Dimensionality, Timestamp, Nodes, Cables, Bars, Computation Method
2, 06-Dec-2018_12-55-46, 8, 4, 6, rigid body
Inputs: row = timestep and col = cable no.
0.0091545,0.22919,0.71921,0.084996
0.009158,0.2291,0.71957,0.08539
0.0091615,0.22901,0.71993,0.085784
0.0091649,0.22892,0.7203,0.086179
0.0091684,0.22883,0.72066,0.086574
0.0091719,0.22874,0.72102,0.086969
0.0091754,0.22864,0.72138,0.087365
0.0091789,0.22855,0.72174,0.087762
0.0091824,0.22846,0.72211,0.088159
0.0091859,0.22837,0.72247,0.088556
0.0091893,0.22828,0.72284,0.088954
0.0091928,0.22819,0.7232,0.089353
0.0091963,0.22809,0.72356,0.089752
0.0091998,0.228,0.72393,0.090152
0.0092033,0.22791,0.72429,0.090552
0.0092067,0.22782,0.72466,0.090952
0.0092102,0.22773,0.72502,0.091354
0.0092137,0.22764,0.72539,0.091755
0.0092172,0.22754,0.72576,0.092157
0.0092207,0.22745,0.72612,0.09256
0.0092241,0.22736,0.72649,0.092963
0.0092276,0.22727,0.72686,0.093367
0.0092311,0.22718,0.72722,0.093772
0.0092345,0.22708,0.72759,0.094177
0.009238,0.22699,0.72796,0.094582
0.0092415,0.2269,0.72833,0.094988
0.009245,0.22681,0.7287,0.095395
0.0092484,0.22671,0.72907,0.095802
0.0092519,0.22662,0.72944,0.09621
0.0092554,0.22653,0.72981,0.096618
0.0092588,0.22644,0.73018,0.097027
0.0092623,0.22634,0.73055,0.097436
0.0092657,0.22625,0.73092,0.097846
0.0092692,0.22616,0.73129,0.098257
0.0092727,0.22607,0.73166,0.098668
0.0092761,0.22597,0.73203,0.09908
0.0092796,0.22588,0.7324,0.099492
0.0092831,0.22579,0.73278,0.099905
0.0092865,0.22569,0.73315,0.10032
0.00929,0.2256,0.73352,0.10073
0.0092934,0.22551,0.7339,0.10115
0.0092969,0.22542,0.73427,0.10156
0.0093003,0.22532,0.73465,0.10198
0.0093038,0.22523,0.73502,0.1024
0.0093072,0.22514,0.7354,0.10281
0.0093107,0.22504,0.73577,0.10323
0.0093142,0.22495,0.73615,0.10365
0.0093176,0.22486,0.73653,0.10407
0.0093211,0.22476,0.7369,0.10449
0.0093245,0.22467,0.73728,0.10491
0.0093279,0.22458,0.73766,0.10533
0.0093314,0.22448,0.73804,0.10575
0.0093348,0.22439,0.73842,0.10617
0.0093383,0.2243,0.7388,0.1066
0.0093417,0.2242,0.73918,0.10702
0.0093452,0.22411,0.73956,0.10744
0.0093486,0.22402,0.73994,0.10787
0.0093521,0.22392,0.74032,0.1083
0.0093555,0.22383,0.7407,0.10872
0.0093589,0.22374,0.74108,0.10915
0.0093624,0.22364,0.74146,0.10958
0.0093658,0.22355,0.74185,0.11
0.0093693,0.22346,0.74223,0.11043
0.0093727,0.22336,0.74261,0.11086
0.0093761,0.22327,0.743,0.11129
0.0093796,0.22318,0.74338,0.11173
0.009383,0.22308,0.74377,0.11216
0.0093864,0.22299,0.74415,0.11259
0.0093899,0.2229,0.74454,0.11302
0.0093933,0.2228,0.74493,0.11346
0.0093967,0.22271,0.74531,0.11389
0.0094002,0.22261,0.7457,0.11433
0.0094036,0.22252,0.74609,0.11476
0.009407,0.22243,0.74648,0.1152
0.0094104,0.22233,0.74687,0.11564
0.0094139,0.22224,0.74726,0.11608
0.0094173,0.22215,0.74765,0.11652
0.0094207,0.22205,0.74804,0.11696
0.0094241,0.22196,0.74843,0.1174
0.0094276,0.22186,0.74882,0.11784
0.009431,0.22177,0.74921,0.11828
0.0094344,0.22168,0.74961,0.11872
0.0094378,0.22158,0.75,0.11917
0.0094412,0.22149,0.7504,0.11961
0.0094447,0.2214,0.75079,0.12006
0.0094481,0.2213,0.75118,0.1205
0.0094515,0.22121,0.75158,0.12095
0.0094549,0.22111,0.75198,0.1214
0.0094583,0.22102,0.75237,0.12185
0.0094617,0.22093,0.75277,0.1223
0.0094652,0.22083,0.75317,0.12275
0.0094686,0.22074,0.75357,0.1232
0.009472,0.22064,0.75397,0.12365
0.0094754,0.22055,0.75437,0.1241
0.0094788,0.22046,0.75477,0.12456
0.0094822,0.22036,0.75517,0.12501
0.0094856,0.22027,0.75557,0.12547
0.009489,0.22017,0.75597,0.12592
0.0094924,0.22008,0.75638,0.12638
0.0094958,0.21999,0.75678,0.12684
0.0094992,0.21989,0.75718,0.12729
0.0095026,0.2198,0.75759,0.12775
0.009506,0.21971,0.75799,0.12821
0.0095094,0.21961,0.7584,0.12868
0.0095128,0.21952,0.75881,0.12914
0.0095162,0.21942,0.75921,0.1296
0.0095196,0.21933,0.75962,0.13006
0.009523,0.21924,0.76003,0.13053
0.0095264,0.21914,0.76044,0.13099
0.0095298,0.21905,0.76085,0.13146
0.0095332,0.21895,0.76126,0.13193
0.0095366,0.21886,0.76167,0.1324
0.00954,0.21877,0.76208,0.13287
0.0095434,0.21867,0.7625,0.13334
0.0095468,0.21858,0.76291,0.13381
0.0095502,0.21849,0.76332,0.13428
0.0095536,0.21839,0.76374,0.13475
0.009557,0.2183,0.76415,0.13523
0.0095603,0.2182,0.76457,0.1357
0.0095637,0.21811,0.76499,0.13618
0.0095671,0.21802,0.7654,0.13665
0.0095705,0.21792,0.76582,0.13713
0.0095739,0.21783,0.76624,0.13761
0.0095773,0.21774,0.76666,0.13809
0.0095806,0.21764,0.76708,0.13857
0.009584,0.21755,0.7675,0.13905
0.0095874,0.21745,0.76792,0.13953
0.0095908,0.21736,0.76835,0.14002
0.0095942,0.21727,0.76877,0.1405
0.0095975,0.21717,0.76919,0.14099
0.0096009,0.21708,0.76962,0.14148
0.0096043,0.21699,0.77005,0.14196
0.0096077,0.21689,0.77047,0.14245
0.009611,0.2168,0.7709,0.14294
0.0096144,0.21671,0.77133,0.14343
0.0096178,0.21661,0.77176,0.14392
0.0096212,0.21652,0.77219,0.14442
0.0096245,0.21643,0.77262,0.14491
0.0096279,0.21633,0.77305,0.14541
0.0096313,0.21624,0.77348,0.1459
0.0096346,0.21615,0.77391,0.1464
0.009638,0.21605,0.77435,0.1469
0.0096414,0.21596,0.77478,0.1474
0.0096447,0.21587,0.77522,0.1479
0.0096481,0.21578,0.77565,0.1484
0.0096515,0.21568,0.77609,0.1489
0.0096548,0.21559,0.77653,0.1494
0.0096582,0.2155,0.77697,0.14991
0.0096615,0.2154,0.77741,0.15041
0.0096649,0.21531,0.77785,0.15092
0.0096683,0.21522,0.77829,0.15143
0.0096716,0.21513,0.77873,0.15194
0.009675,0.21503,0.77918,0.15245
0.0096783,0.21494,0.77962,0.15296
0.0096817,0.21485,0.78007,0.15347
0.009685,0.21476,0.78051,0.15399
0.0096884,0.21466,0.78096,0.1545
0.0096917,0.21457,0.78141,0.15502
0.0096951,0.21448,0.78186,0.15554
0.0096984,0.21439,0.78231,0.15606
0.0097018,0.21429,0.78276,0.15658
0.0097051,0.2142,0.78321,0.1571
0.0097085,0.21411,0.78366,0.15762
0.0097118,0.21402,0.78411,0.15814
0.0097152,0.21392,0.78457,0.15867
0.0097185,0.21383,0.78502,0.15919
0.0097219,0.21374,0.78548,0.15972
0.0097252,0.21365,0.78594,0.16025
0.0097285,0.21356,0.7864,0.16078
0.0097319,0.21347,0.78686,0.16131
0.0097352,0.21337,0.78732,0.16184
0.0097386,0.21328,0.78778,0.16237
0.0097419,0.21319,0.78824,0.16291
0.0097452,0.2131,0.7887,0.16345
0.0097486,0.21301,0.78917,0.16398
0.0097519,0.21292,0.78964,0.16452
0.0097552,0.21283,0.7901,0.16506
0.0097586,0.21273,0.79057,0.1656
0.0097619,0.21264,0.79104,0.16615
0.0097652,0.21255,0.79151,0.16669
0.0097686,0.21246,0.79198,0.16723
0.0097719,0.21237,0.79245,0.16778
0.0097752,0.21228,0.79292,0.16833
0.0097785,0.21219,0.7934,0.16888
0.0097819,0.2121,0.79387,0.16943
0.0097852,0.21201,0.79435,0.16998
0.0097885,0.21192,0.79483,0.17053
0.0097918,0.21183,0.79531,0.17109
0.0097952,0.21174,0.79579,0.17165
0.0097985,0.21165,0.79627,0.1722
0.0098018,0.21155,0.79675,0.17276
0.0098051,0.21146,0.79723,0.17332
0.0098084,0.21137,0.79772,0.17388
0.0098118,0.21128,0.7982,0.17445
0.0098151,0.2112,0.79869,0.17501
0.0098184,0.21111,0.79918,0.17558
0.0098217,0.21102,0.79967,0.17615
0.009825,0.21093,0.80016,0.17672
0.0098283,0.21084,0.80065,0.17729
0.0098316,0.21075,0.80114,0.17786
0.009835,0.21066,0.80164,0.17843
0.0098383,0.21057,0.80213,0.17901
0.0098416,0.21048,0.80263,0.17958
0.0098449,0.21039,0.80312,0.18016
0.0098482,0.2103,0.80362,0.18074
0.0098515,0.21021,0.80412,0.18132
0.0098548,0.21012,0.80463,0.18191
0.0098581,0.21004,0.80513,0.18249
0.0098614,0.20995,0.80563,0.18308
0.0098647,0.20986,0.80614,0.18366
0.009868,0.20977,0.80664,0.18425
0.0098713,0.20968,0.80715,0.18484
0.0098746,0.20959,0.80766,0.18544
0.0098779,0.20951,0.80817,0.18603
0.0098812,0.20942,0.80868,0.18662
0.0098845,0.20933,0.8092,0.18722
0.0098878,0.20924,0.80971,0.18782
0.0098911,0.20916,0.81023,0.18842
0.0098944,0.20907,0.81075,0.18902
0.0098977,0.20898,0.81126,0.18963
0.009901,0.20889,0.81178,0.19023
0.0099043,0.20881,0.81231,0.19084
0.0099076,0.20872,0.81283,0.19145
0.0099108,0.20863,0.81335,0.19206
0.0099141,0.20855,0.81388,0.19267
0.0099174,0.20846,0.81441,0.19328
0.0099207,0.20837,0.81494,0.1939
0.009924,0.20829,0.81547,0.19452
0.0099273,0.2082,0.816,0.19514
0.0099306,0.20812,0.81653,0.19576
0.0099338,0.20803,0.81706,0.19638
0.0099371,0.20794,0.8176,0.197
0.0099404,0.20786,0.81814,0.19763
0.0099437,0.20777,0.81868,0.19826
0.009947,0.20769,0.81922,0.19889
0.0099502,0.2076,0.81976,0.19952
0.0099535,0.20752,0.8203,0.20015
0.0099568,0.20743,0.82085,0.20079
0.0099601,0.20735,0.8214,0.20143
0.0099633,0.20726,0.82195,0.20207
0.0099666,0.20718,0.8225,0.20271
0.0099699,0.2071,0.82305,0.20335
0.0099731,0.20701,0.8236,0.204
0.0099764,0.20693,0.82416,0.20464
0.0099797,0.20684,0.82471,0.20529
0.009983,0.20676,0.82527,0.20594
0.0099862,0.20668,0.82583,0.20659
0.0099895,0.20659,0.82639,0.20725
0.0099928,0.20651,0.82695,0.2079
0.009996,0.20643,0.82752,0.20856
0.0099993,0.20635,0.82809,0.20922
0.010003,0.20626,0.82865,0.20989
0.010006,0.20618,0.82922,0.21055
0.010009,0.2061,0.8298,0.21122
0.010012,0.20602,0.83037,0.21189
0.010016,0.20593,0.83094,0.21256
0.010019,0.20585,0.83152,0.21323
0.010022,0.20577,0.8321,0.2139
0.010025,0.20569,0.83268,0.21458
0.010029,0.20561,0.83326,0.21526
0.010032,0.20553,0.83385,0.21594
0.010035,0.20545,0.83443,0.21662
0.010038,0.20537,0.83502,0.21731
0.010042,0.20529,0.83561,0.218
0.010045,0.20521,0.8362,0.21869
0.010048,0.20513,0.8368,0.21938
0.010051,0.20505,0.83739,0.22007
0.010055,0.20497,0.83799,0.22077
